ID,DiscordId,DiscordUsername,DiscordDiscriminator,CreatedAt,UpdatedAt,WalletAddress,Missions
473,832999182038073425,keinyer,4033,2022-06-10T16:11:50.282Z,2022-06-10T16:16:05.214Z,0x3BFFF14c48d2721bDDCEBCf258B1c9a3c4C786cE,"{1,2}"
500,971068990069809203,philldunphy,3791,2022-06-22T20:53:06.512Z,2022-08-01T22:22:29.053Z,0xbbF0a740EaA47020C67F7fE7032e687eE5c5Eb7f,"{1,2,3,4,5,6,7,8,9}"
475,420245838753955840,refuxo,5645,2022-06-10T23:49:37.467Z,2022-06-10T23:49:37.485Z,0x2f796bC733E0F3A668De3511e5D46A01be0B228F,{1}
600,373642767705833473,Bruno Santos,4559,2022-08-02T04:35:05.392Z,2022-08-02T04:35:05.406Z,0x824e3afAd64627258a6568EEd14E2344faF36915,{1}
496,924433836698374155,Kief,6375,2022-06-21T13:49:48.123Z,2022-06-21T13:49:48.136Z,0xEaD69e27Be4A6827de40c9107d6FDC8a67B22522,{1}
601,383048511719079936,JoaoLucasCruz,0486,2022-08-02T12:34:42.951Z,2022-08-02T12:34:42.98Z,0xbE091F1D60DF037029600CB846DCD7A32299997B,{1}
490,934821263644426291,Ativo Musical,1519,2022-06-20T01:36:42.736Z,2022-06-21T23:54:14.787Z,0x2bcC0d28b0CA3D43390AAb3ed11E49dd774C3459,"{1,2,3,4,5,6,7}"
604,189476031193808897,loorde,6882,2022-08-02T17:51:53.24Z,2022-08-03T19:12:56.312Z,0x5435a0752c485f7C05CddAD2AeDE7539F44a09ea,"{1,2,3,4}"
486,854796298356260924,HJJ88,9361,2022-06-14T20:27:22.468Z,2022-06-14T20:41:36.755Z,0x24a2Ddb79f814b5be42882C8CDdD2a2BDc0240eA,"{1,2,3,4,5,6,7}"
481,922609952068091956,TomFram_,1962,2022-06-12T19:15:47.628Z,2022-06-17T03:17:58.627Z,0x46f081793A7f4cd0Cc7e7C9c4A86575AC1d2AAf8,"{1,2,3,4,5}"
605,970093665231994880,DayanBusiness,1817,2022-08-02T22:39:31.113Z,2022-08-03T19:49:46.368Z,0x195C8C2605401388F6dc5F9B59387d82a8555cE5,"{1,2}"
682,597854183252557847,Dualbooks,0342,2022-08-21T17:42:35.868Z,2022-08-21T18:22:44.707Z,0x8A86d40E449Fecf1C0daF52CF73193D0eB05f703,"{1,2,3,4}"
661,966429483940859924,Krobs,0668,2022-08-11T19:38:23.832Z,2022-08-11T19:57:47.381Z,0x9c58a7E2efc2AAE01dDE71869455Afa838775824,"{1,2,3}"
607,253885785953140746,michel92,3534,2022-08-03T13:36:15.588Z,2022-08-04T12:06:28.292Z,0x5fA5C0A7A5c67EC043C0A457083615BD70Fe8623,"{1,2,3,4,5}"
674,931136012514656266,Mateus.Batista,6683,2022-08-18T00:49:06.261Z,2022-08-22T22:22:35.927Z,0x409c10164aA338E38D60829558e3a2f2cD884405,"{1,2,3,4,5}"
687,1002302066930233386,duudaheckler,1362,2022-08-23T15:29:02.398Z,2022-08-23T16:07:09.026Z,0x91F7cedae775C172c945801c2078889ca59706c4,"{1,2,3,4,5}"
689,948193737572511774,BaroneClub,9429,2022-08-23T16:33:14.64Z,2022-08-24T09:25:27.985Z,0xB71aE1fe3A27D8B3f9A769F033374cfe1587B07A,"{1,2,3,4,5,6}"
691,897288393678024765,rodrigo israel,3861,2022-08-24T00:42:18.808Z,2022-08-24T22:42:30.748Z,0x455F0d6743Da6045ad5e861AC9fB4e3b9170AA2D,"{1,2,3,4}"
685,690605242328285237,Gregorio Proença,8565,2022-08-23T01:39:31.333Z,2022-08-24T12:31:28.221Z,0xc15e52e2b01473B7fB709C5f808D6ad6D6d68c8c,"{1,2,3,4,5,6}"
696,1009570308778369044,allineo,6159,2022-08-26T20:07:45.341Z,2022-08-26T20:07:45.428Z,0x87047600cAA59492946740a7ACE218151deF0258,{1}
702,916159867373363250,LMarcelNO,0350,2022-08-29T01:12:18.723Z,2022-08-29T01:12:18.792Z,0x8bAD367F1338E42BB5716233486831B1704Cb931,{1}
164,389931948501630978,joaoh.eth,5174,2022-03-22T16:44:17.579Z,2022-03-22T16:44:17.649Z,0x03D69800AC2469FCEfc3F21d2d93ED2994a7b1ce,{1}
531,711938797792788602,Ernesto Rubens,1763,2022-07-12T00:44:54.348Z,2022-07-13T03:47:15.689Z,0x4Ceb92bD8b6EbC581DFB98Dc2a2F3b206DC04a0a,"{1,2,3,4,5,6,7,8}"
418,933010647183134740,fabiojundev,7098,2022-06-06T00:35:54.201Z,2022-06-06T19:37:13.698Z,0x3247a086f69Bee0FCCD0E47A56CcF00B212a3A56,"{1,2,3,4,5,6,7,8}"
414,209725449562095618,Dhonga,2267,2022-06-05T15:06:16.553Z,2022-06-05T15:36:18.531Z,0xc53Dc30deFAF313fe908dDFf65fac6cEF86BaBa6,"{1,2,3,4,5,6,7}"
427,448629800886599691,Alexandre Chaves,7852,2022-06-07T01:12:50.655Z,2022-06-07T01:43:23.54Z,0x77D32Eb1D74E9d3E1A83039AD6Db92Ba82746734,"{1,2,3,4}"
514,744180336107454534,aUKa,5472,2022-07-02T14:23:07.878Z,2022-07-03T21:09:36.535Z,0x6589Ac543e432a674E6f7DE777d75033D0a43c3F,"{1,2,3,4}"
506,912323071778623510,Rainan Miranda de Jesus,1665,2022-06-27T21:23:17.747Z,2022-06-27T21:59:45.94Z,0x00996556787Ee21D148F145173Ca355b02157a9F,"{1,2,3,4,5}"
513,403378807999954954,Katchup,9028,2022-07-02T07:28:31.762Z,2022-07-03T21:16:08.897Z,0x4b237164b1a1132d26346E5c98a2e8A1440525D5,"{1,2,3,4,5,6,7,8}"
435,230839629119488010,dkwOLF,5364,2022-06-09T01:50:03.935Z,2022-06-09T02:12:01.876Z,0xeaD29fd9211D9Fa0db54f8258838adDEF2e55BBa,"{1,2,3,4,5}"
528,231483265553399819,Ernesto de Oliveira,0586,2022-07-09T14:01:54.249Z,2022-07-09T15:17:22.79Z,0x5293E6BCbF3D2A8BDA414E7aef1986dfc627d0dC,"{1,2,3,4,5,6,7,8}"
511,441436686816378883,victorcabral,9448,2022-06-29T19:16:19.627Z,2022-08-10T00:06:48.29Z,0x2ae58f7f41c520a966017651F604Ab9EBf46783c,"{1,2,3,4,5,6}"
512,903498615106969602,guelass,5495,2022-06-30T08:57:41.379Z,2022-07-06T02:39:30.473Z,0x0B570c98Dbb8Eed25c4c9C117E7E6215ee600595,"{1,4,2,3}"
731,990324020731842590,Janaamoura,7762,2022-09-16T23:06:14.821Z,2022-09-17T00:45:18.221Z,0x431Ae9F3233d7cc63E3DA350d1Ce913138e2277C,"{1,2,3,4,5,6,7,8}"
493,564976961722515465,lucsvss,6004,2022-06-20T22:10:47.188Z,2022-06-20T22:54:09.419Z,0xc414961c053B954973009B8Fa20632556bC3b8ea,"{1,2,3,4,5,6,7,8}"
525,956158107631906877,Fabiana Petry,1609,2022-07-06T23:41:43.245Z,2022-07-06T23:41:43.277Z,0x926b0dAE17E8d1f0FEFc37cbc717517179915CfC,{1}
497,268046931601784833,Thuizin,3157,2022-06-21T14:34:36.077Z,2022-06-21T17:01:44.401Z,0xe2Bfc2f68f99d33fFc428232e299a2E0d7a9700B,"{1,2,3,4,5}"
501,582035143133495304,Charles Carpes,9760,2022-06-23T16:27:56.863Z,2022-06-23T16:27:56.889Z,0xE29299e8988DFb0901ea1d830B8EE30f5830de01,{1}
509,874709494469365852,joosh,7566,2022-06-28T16:00:31.496Z,2022-06-28T16:07:16.727Z,0x79Af8F15696391A0327178C55f7Ce7C84EC8ad8a,"{1,2,3,4,5,6}"
529,735171356638969866,Luiz Paulo Camargo,0144,2022-07-10T01:08:22.831Z,2022-07-10T15:03:27.593Z,0x1ee5739A68423B00cC43fD1Bbb4ea18a1c15AB1b,"{1,2,3,4}"
507,309837013413134336,kevinbreaker,7497,2022-06-28T00:07:15.131Z,2022-06-30T00:44:56.917Z,0xbf9814dc06874779051930e6a0a8c1aba9fbfa94,"{1,2,3,4,5,6}"
502,400106692399857675,PietroMartins,4689,2022-06-23T23:50:46.285Z,2022-06-24T00:40:58.812Z,0x7820b6192Cc23063d5fc72E2180a469E2C595004,"{1,2,3,4,5,6,7,8}"
503,975770491992305714,Tramontianldo21,6803,2022-06-24T16:55:04.804Z,2022-06-24T16:55:04.935Z,0x55c8186F6e9bA49adb2f8f5103c547F107d5bb04,{1}
527,690622971949088821,evertonhorning,4676,2022-07-08T14:52:15.14Z,2022-07-08T18:08:00.537Z,0xc8D41C8d14d12D2dC01DEFC6B1d1dF263C0A238b,"{1,2,3,4,5,6,7,8}"
504,828983855364571158,Anderson Dantas,1691,2022-06-26T17:55:53.221Z,2022-06-26T17:55:53.41Z,0xA380A03cE5C0D76C3e3392Dde10C58D7A2aA15f0,{1}
505,621120857959432192,GabrielD,2852,2022-06-27T12:28:03.736Z,2022-06-27T12:28:03.815Z,0xCcBE1F35D235bEA1707144d885f24aA3641424B0,{1}
532,693109673389195294,erbernardino,8050,2022-07-12T12:50:09.029Z,2022-07-13T20:45:46.327Z,0xcd5FEfb7c090CE7563d8d18E5c46a9806BC357f6,"{1,2,3,4,5,6,7,8}"
535,431121141357346846,Mosiah Silva,0224,2022-07-13T14:29:00.979Z,2022-07-13T20:58:54.517Z,0xD6C1feDc1F9982dA517bD632617991a55Fe67eE1,"{1,2,3,4,5}"
530,220313816192385024,MrEfs,2837,2022-07-10T15:35:24.314Z,2022-07-10T16:44:27.139Z,0x8A49D94be1c6F85F36424BCa8b0A8380485cD7a5,"{1,2,3,4,5,6,7,8}"
538,144245187504242688,Matheus,7832,2022-07-13T19:45:35.118Z,2022-07-15T23:02:02.104Z,0x72Cce35e5eB3E0BcE15aC4Fe20C1d9f76171231A,"{1,2,3,4,5,6,7}"
563,262745279072174081,Eidi,8414,2022-07-21T22:02:37.578Z,2022-07-22T00:36:38.33Z,0x7864C26e7a4BbC571A8d80473e62F9a7d7A0cd17,"{1,2,3,4,5,6,7,8,9}"
537,707676701957816463,caiocardim,6026,2022-07-13T16:33:59.357Z,2022-07-15T17:25:19.377Z,0xdbAe402B1FeC8e6F8eDe3D3a919d6Ab9e74408cf,"{1,2,3,4}"
534,468251681004584961,Destroyer725,6881,2022-07-12T15:55:58.902Z,2022-07-14T06:41:27.915Z,0xf2B1351B1DDEBcce0c5652985C5eA67e8D3944fa,"{1,2,3,4,5}"
524,994272097293574254,ViniPirola,0495,2022-07-06T18:30:56.605Z,2022-07-21T13:18:43.322Z,0xEC7c1f8211Eb81a038D1a51F73754e5B9b9d2Ea9,"{1,2,3,4,5,6,7,8,9}"
560,976312902204149820,BePerelló,2959,2022-07-21T03:16:20.318Z,2022-07-21T17:20:37.502Z,0x4f70bee54361378b9f4D537334fde4393F4a3B9b,"{1,2,3}"
539,431251039388172298,vitordev,1838,2022-07-13T21:04:05.092Z,2022-07-15T21:29:49.672Z,0x4b924DB4840a79fC3d416cB6b990dB35B268e2Da,"{1,2,3}"
542,458951628465242114,andrexbass,0736,2022-07-14T12:29:43.584Z,2022-07-18T21:21:52.663Z,0x8f59EC0A92917B55aE5dA4254138BEEF93058FfE,"{1,2,3,4,5,6,7,8,9}"
365,486723701342208001,Nicolas Kevin,0126,2022-05-18T05:56:24.997Z,2022-07-18T23:46:55.102Z,0x2C4D1eE3Fb4Ebda6e178eeB4B8feDEC3fBE3227D,"{1,2,3,4,5,6,7,8,9}"
564,474378554235158551,Goto,5798,2022-07-22T01:18:51.125Z,2022-07-22T01:18:51.14Z,0xC9f00261B9C3e51460377C4bC83F0B759d0a39E9,{1}
545,992952005628788816,n_art0,0517,2022-07-14T22:01:06.277Z,2022-07-22T02:16:13.779Z,0xfF991b79F3ACe3914158bE81128f983BA8ad2ee2,"{1,2,3,4,5,6,7,8,9}"
562,795708955997110292,Janilson (Jan),8730,2022-07-21T15:19:26.474Z,2022-07-22T13:44:30.422Z,0xF4c94232D207e911b40e632B1313869411Ea41a6,"{1,2,3,4,5}"
590,579633920388366368,Barão,0464,2022-07-29T15:55:53.601Z,2022-07-29T15:55:53.647Z,0x04A6C6263CB55eE55bcc32B8c867371B46DD53e6,{1}
551,286287964437217282,Clobeta,8714,2022-07-16T03:53:19.107Z,2022-07-23T02:06:15.783Z,0x6DF6dBe51E9ad3b32204Efc1c7E0aD5eb0387042,"{1,2,3,4,5,6,7,8,9}"
567,507265239209738289,Heineken55,8916,2022-07-23T23:30:21.569Z,2022-07-24T00:16:05.411Z,0xa2017193409a7417F3CC830e79cDe6a90E68E984,"{1,2}"
495,978731736571715636,fabix83,7971,2022-06-21T12:35:40.901Z,2022-07-24T20:12:34.677Z,0x06594F17Cef2741124C85fC6ed3bf9D9eebC3A72,"{1,2,3,4,5,6,7,8,9}"
165,955927584850473030,Cissa,8195,2022-03-22T23:12:32.649Z,2022-04-06T23:48:52.716Z,0x3dcC4831dEE123141564A10681ff5aCF9867d725,"{1,2,3}"
428,306852071662157826,Wdenildo Junior,3229,2022-06-07T02:42:47.284Z,2022-06-07T02:42:47.3Z,0x9d19539A96B4FAB2C7D8a8c9330146516867526f,{1}
169,941101515362414672,Ojedai85,0461,2022-03-24T18:44:14.636Z,2022-05-26T01:11:56.185Z,0xCb1c89546021466c9c3dc8E4a2f6e4AD39aA0288,"{1,2,3,4,5,6,7}"
166,712324062889902100,Felipe Gueller,0964,2022-03-23T15:08:57.638Z,2022-03-23T15:42:03.159Z,0x81144Ca6b6fEFa707FaFedb81112aF7931B29987,"{1,2,3,4}"
168,793098547469352970,bachgen,5134,2022-03-23T21:07:50.262Z,2022-05-03T13:07:27.889Z,0x4cE4D0D97FdD7a522642E8Ed5F3C0010EEd61564,"{1,2,3,4,5}"
167,925855712498827305,don_bit,1925,2022-03-23T18:06:10.314Z,2022-03-23T18:21:17.344Z,0x64858aAd8fb08Cd09FF9052AFB0c875ade36d17a,"{1,2,3,4}"
609,717518911830098003,Gravino,1185,2022-08-03T17:51:42.543Z,2022-08-04T17:13:17.106Z,0x8b6B088d9e15E9e35b3C75Ef88E4Cb9Ab8e8156c,"{1,2,3,5,4,6,7,8,9}"
419,143704645531992064,Pedro,2109,2022-06-06T01:26:40.483Z,2022-06-06T02:13:57.407Z,0x2B7d793a1573E4a0a85512239c64DA6000fe4098,"{1,2,3,4,5}"
568,452979867357544448,Zulumartimiano.eth,6139,2022-07-25T00:31:37.26Z,2022-07-25T01:16:49.88Z,0xa2d8f64ca3c14A5801CDF2a8fEE51a82D0A3741d,"{1,2,3,4,5}"
494,917617314705338370,theBlackCaT,8991,2022-06-21T00:08:00.877Z,2022-06-21T01:31:41.988Z,0xd8c906F4c5a70f576115280dA5121c552Ec8cb0e,"{1,2,3,4,5}"
526,717857368410554370,"Thiago ""Gama""",2597,2022-07-07T01:02:25.99Z,2022-07-07T01:32:56.395Z,0xB24dff0845950b17779cd4D15E3e58337BFE62a9,"{1,2,3,4,5}"
170,732425129380020224,Arnaldo Campos,2281,2022-03-24T20:53:02.714Z,2022-03-24T21:22:47.785Z,0x6F6cF43EDB9899B342fB7991C5a146Dd4F865805,"{1,2,3,4}"
667,989876068838166528,Pogerbaudo14,8498,2022-08-15T00:56:21.179Z,2022-08-16T01:14:06.124Z,0xAA27Bb7de4D0ffFFb3c50bcf9944b6B7e7966089,"{1,2,3,4,5,6,7,8,9}"
171,476518729396518953,Cristiano,2875,2022-03-25T01:29:25.954Z,2022-03-25T01:35:22.966Z,0x928916E12Fe6c3300BB16Ad5428213e4d4934EE0,"{1,2,3}"
606,448271415913873411,Yudi,9006,2022-08-03T00:19:37.655Z,2022-08-08T14:50:21.731Z,0xBE6564467279998092bc4b7205ccaDC2d10a5a07,"{1,2,3,4}"
172,915401829620256809,FilipeHF,3835,2022-03-25T10:12:00.755Z,2022-03-25T10:25:13.978Z,0x9B0E1a0f9F73d49e45f9c571BeA5544781785558,"{1,2,3,4}"
533,942902434743861329,Gustavo Deps,7506,2022-07-12T12:54:39.418Z,2022-07-12T13:00:03.519Z,0x588158541c8d63b8FDC9BA70968be0De1232a8e4,"{1,2,3,4,5}"
498,892373683413348422,JeffRobert,8970,2022-06-21T16:33:31.238Z,2022-06-21T18:26:19.519Z,0x7141c3Af779d15895efa4950FF4269006479C13e,"{1,2,3,4,5,6,7,8}"
669,940055554997510224,MD｜BXH,8888,2022-08-16T22:22:58.134Z,2022-08-16T22:22:58.308Z,0x56e51790Ba7b45064784ACB34F4451269878EF8f,{1}
508,470234001878024232,Thaís,0605,2022-06-28T00:13:54.9Z,2022-06-28T00:23:24.311Z,0x6f37762c5e41D17ef63Fc22024dDBE330555569a,"{1,2}"
663,860736159716999198,Pug Club Gang,2058,2022-08-13T03:00:27.954Z,2022-08-13T04:31:37.091Z,0x58ad688B42E0b5D2f8DB181D01136a7D6FDc0324,"{1,2,3,4,5,6,7,8}"
608,413874226001346595,Victor_Azzolini,8358,2022-08-03T15:08:59.222Z,2022-08-08T17:38:30.833Z,0x8aA1846525b7Cc879c31838049d5460723e86BfF,"{1,2,3,4,5}"
738,713075618048376973,nessa-cl,5165,2022-09-17T17:13:24.13Z,2022-09-17T17:13:24.177Z,0x3564287d13C0215Ab49c7Ac251e17c9284d8D0A7,{1}
543,828992201530015764,Filipe Machado,6208,2022-07-14T13:25:32.95Z,2022-07-14T13:28:23.056Z,0x494449CAE41303b98425F8dDEBF88639759b55c5,"{1,2}"
536,208298825993945088,Diego Sano,6880,2022-07-13T14:54:05.139Z,2022-08-09T17:13:41.019Z,0x9AfE22a5850f44A45197325e6Abe457103afeb10,"{1,2,3,4,5,6,7,8,9}"
586,721934493174464573,JonhSantos,9559,2022-07-29T02:24:41.129Z,2022-07-29T16:56:35.009Z,0x4fa4083E9908A75671FaF2EF4Db6B4D4BCDc8400,"{1,2,3,4,5,6,7,8,9}"
546,833677045166506045,alisonlamp,3167,2022-07-14T22:33:46.077Z,2022-07-15T11:59:30.267Z,0xf1a854907F591aE04292156E05aAe561A69098FC,"{1,2,3,4,5,6}"
662,795476611323265076,marcam308,4098,2022-08-12T02:37:45.649Z,2022-08-14T23:51:33.86Z,0xA6697b90F31C067Dd3341D715C4B0cDE4E2060ef,"{1,2,3,4,5,6,7,8,9}"
591,569903263072124932,Joao Ortega,3232,2022-07-30T05:02:54.784Z,2022-07-30T05:34:32.137Z,0xa3d82BDFCF5E65264B707C2Da0237C6C301eD56D,"{1,2,3,4,5}"
298,516380056893784075,viniciusborg,4726,2022-05-03T11:34:05.645Z,2022-07-31T19:12:13.266Z,0x86b1B3CD864505295Fbe1b930b0eC623Ab3aD59F,"{1,2,3,4,5,6,7,8,9}"
561,781342214750994442,Kasterumel84456,5459,2022-07-21T03:33:07.955Z,2022-07-21T18:45:50.797Z,0x7B7d04A4Fdd108e5aFE9Dad14D732c370c347724,"{1,2,3,4,5,6,7,8,9}"
566,204063303583006720,jefsu,2032,2022-07-23T02:29:54.013Z,2022-07-23T02:36:39.588Z,0x0949Adc5eD483E68082Fb9e9d4B63097AC06D9b8,"{1,2,3,4,5}"
664,526583926345564161,Renan Oliveira,6811,2022-08-13T21:58:43.918Z,2022-08-13T21:58:44.008Z,0xC9CD39557938AAd8E32ac2C80D10dce6B8CD977A,{1}
602,641737479623409724,Doug,3755,2022-08-02T12:59:39.613Z,2022-08-03T16:54:47.904Z,0x30F2B3Ed83Cd0415FD3CE93200995D0238A92557,"{1,2,3,4,5}"
666,1000386630756077628,Jayajam,7811,2022-08-14T17:06:27.132Z,2022-08-14T17:06:27.17Z,0xd05dE1e2806E883A9d811Bd811e69E0e477C19Ff,{1}
668,344672526577827840,cozer,9457,2022-08-15T14:08:04.672Z,2022-08-15T18:29:59.422Z,0x557620E882F22B8E32df29B91dF9a76B9F6d41D6,"{1,2,3,4,5}"
670,418142774617964554,Matheus Ibarra,1511,2022-08-17T13:57:38.253Z,2022-08-17T14:07:14.618Z,0xF43FB0dB4d29471e4DFD779f8D3C17BC18670b3B,"{1,5}"
671,885638387019685939,andrekkr,1637,2022-08-17T17:49:32.455Z,2022-08-17T18:25:33.156Z,0x7A89496642115B79F2A65460e8224c0C2b5f1705,"{1,2,3,4,5}"
672,889340761903075350,Henriquebraga.eth,6863,2022-08-18T00:05:52.167Z,2022-08-18T00:05:52.18Z,0xe558075a760DA151505E4c94b85290Be7e477721,{1}
675,996932312048619582,ZaMpA,5399,2022-08-18T12:20:06.602Z,2022-08-18T12:54:26.84Z,0x1501e01A8636e8D6C3cCd2ebA465942BeE958a5b,"{1,2,3,4,5,6,7,8,9}"
677,455819236800069633,monomonio,7709,2022-08-18T17:47:10.554Z,2022-08-18T17:47:16.115Z,0x38f2948595859f34B23ce6F5F9329e89dBE7FEa7,{1}
681,1010239008414113924,,6070,2022-08-20T06:20:02.761Z,2022-08-20T06:20:02.761Z,,
510,841453691944304650,Rudolfh | Aprenda NFT,1909,2022-06-28T16:01:33.789Z,2022-08-20T11:06:00.979Z,0xa51a28B967debC53439307d1004098E3F259A9D2,"{1,2,3,4,5,6,7}"
565,987011504886931486,Rafapiinheiiroo,8798,2022-07-22T13:29:52.969Z,2022-08-29T20:46:35.215Z,0x0348c0322C14780bf4974445aC62E118215d9131,"{1,2,3,4,5,6,7,8}"
693,1011310202982772747,,4717,2022-08-26T05:51:45.054Z,2022-08-26T05:51:45.054Z,,
705,815728235097620490,garai,3141,2022-08-30T01:13:32.807Z,2022-08-30T02:44:20.953Z,0xF6B85d55fc3650d4d81879aCE5AA897Da498a5e4,"{1,2,3,4,5}"
697,1010002526382325934,calopesc,1919,2022-08-27T12:14:42.238Z,2022-08-30T11:38:55.608Z,0x46c049Dc7C90D081faFf03870B46a6953D546d24,"{1,2,3,4,5}"
734,923017541004169299,GabrielGois,4740,2022-09-16T23:43:03.194Z,2022-09-17T00:56:31.92Z,0x5D5391d9bb385d74e90f009228941E294133C529,"{1,2,3,4}"
739,946346327426613268,Cubo 桶,3329,2022-09-17T21:17:37.386Z,2022-09-17T21:31:52.493Z,0xbCc688eB350E736732Bb19c4C546B8949D642B13,"{1,2}"
740,240650652210954241,Carou,3699,2022-09-18T14:13:32.208Z,2022-09-18T14:27:01.769Z,0x9b998098e93d7B546716D7c30feB790e00d3D0A8,"{1,2}"
768,931885898432380979,Gusta,0761,2022-10-05T05:15:31.711Z,2022-10-07T13:03:14.813Z,0x4fe95c1cBf614066f075e392FC0eb48A342873f9,"{1,2,3,4,5,6,7,8,9}"
763,935759887835734076,paulogio,8134,2022-10-02T10:20:20.273Z,2022-10-02T10:28:16.114Z,0xF85BA3Cc7406fCa8405C9Ec40C6CA17f9CF1B16b,"{1,2,3,4,5}"
706,940338443639205908,Raissa Lopes,3860,2022-08-30T12:16:50.101Z,2022-08-31T12:06:30.783Z,0x648f78767aD34649bf03592B36052e408CB5A174,"{1,2,3,4,5}"
741,886428831680966666,AndreiOm,9574,2022-09-18T18:01:25.882Z,2022-09-18T18:01:25.93Z,0xDAcaebBe19e58023C5C5F337450c1d9cC8c3161a,{1}
742,779914313321938944,NandaFe,8574,2022-09-19T02:10:19.697Z,2022-09-19T02:40:53.872Z,0x29572243Ce3A8a8FFc08F65d900DD13762bf1C82,"{1,2,3}"
744,893267221139296257,sandruedison,5474,2022-09-19T14:44:58.617Z,2022-09-19T16:35:26.746Z,0x73BE983bB7264139fb170ce3387C2987e01Dc9A9,"{1,2}"
745,964307150455308328,Flucindo,7515,2022-09-20T00:57:48.2Z,2022-09-20T00:57:48.235Z,0x6b8707271AB9b2CD2CdE5519E48e1F9aFB84FE7B,{1}
770,370545585004085249,Henrique Fonseca,9184,2022-10-07T17:20:12.61Z,2022-10-07T17:20:12.675Z,0xc951004Ccc7F0D6c7F7bEdf5d8156F2cc014A766,{1}
748,767136640287768584,govinda777,9138,2022-09-23T18:47:32.94Z,2022-09-23T18:47:33.972Z,0x17eDfB8a794ec4f13190401EF7aF1c17f3cc90c5,{1}
751,571462355037323271,drougss,6666,2022-09-26T12:25:45.697Z,2022-09-27T19:23:55.787Z,0x3DA1614029b44a72b1CD7a082cd8cAeFC9e231b9,"{1,2,3,4,5,6,7,8,9}"
759,306894324573143040,kokopoloks,3838,2022-09-29T01:33:14.611Z,2022-09-29T04:10:46.875Z,0x74b600ef4fc24B384b34A7d43CE094BE89014FA5,"{1,2,3,4,5,6,7,8,9}"
747,361698710217949184,giuarmani,5142,2022-09-22T21:37:20.701Z,2022-09-24T20:23:07.757Z,0xE5E83CE9842E51c96d5e39F48E78e04449dB6134,"{1,2,3,4,5}"
755,886274505570386030,XerilProsp,2099,2022-09-27T19:39:42.235Z,2022-09-27T19:39:42.272Z,0x84Cc125B4365a52b2357EFc102BC2d3A50603Fe9,{1}
761,430705317597282306,FelipeFP,6811,2022-10-01T21:25:13.687Z,2022-10-03T16:07:06.342Z,0x532585a1cf87d561334d68af306467a80D180cf0,"{1,2,3,4,5,6,7,8,9}"
757,809588366323613718,Atlan Coelho,1146,2022-09-28T15:48:31.481Z,2022-09-29T18:45:05.788Z,0x8cBE9Bb043C686b32536bA885a0C29860a19Ea2d,"{1,2,3,4,5,6,7,8,9}"
750,1007754835753447565,Marciano,9031,2022-09-26T01:38:38.544Z,2022-09-26T04:31:59.269Z,0xB98aFcf48b1E25314F6E83BF95BbF06f83E08EFa,"{1,2,3,4,5,6,7,8,9}"
732,687729742622883897,RS,1052,2022-09-16T23:08:34.516Z,2022-09-27T23:03:53.79Z,0x13C8c6FcD957D94a29dBB78a0c7421B24FadAbCD,"{1,2,3,4,5,6,7,8,9}"
752,380163006824316928,Henrique Santos,0497,2022-09-27T03:41:11.105Z,2022-09-28T03:28:40.347Z,0x5284C46a5211b9e4BBCC8C69ff72c274786f843C,"{1,2,3,4,5,6,7,8,9}"
851,326788500554776578,Walbertson,0727,2022-11-08T18:20:22.024Z,2022-11-12T18:29:33.946Z,0xdf8e553b1319D66B0C212813C6e6b1084bC1A2F0,"{1,2,3}"
541,684952119023108098,ViniBlack,6627,2022-07-14T01:59:07.601Z,2022-09-30T22:17:20.227Z,0x623F9144F5C480239F89b4eD5F7D909984EaBc4a,"{1,2,3,4,5,6,7,8,9}"
769,979783250073489428,defnullx.eth,0175,2022-10-05T12:05:52.243Z,2022-10-05T12:05:54.009Z,0xEfa41e180C77b275dF3eC313990AB40Ad912bb91,{1}
772,567895633885659139,Alícia Alexia,2208,2022-10-08T18:13:43.694Z,2022-10-08T18:13:43.737Z,0x14d40b15640174a38E5E7FA57F3835dc1426fAE5,{1}
787,997295960239636540,arimaffei,8603,2022-10-19T00:56:06.678Z,2022-11-11T00:23:58.864Z,0x50Cc346953E303d92E3ba853E911A7EE0c434362,"{1,2,3,4}"
758,366776898438692886,viniciuz9,3943,2022-09-28T18:12:00.606Z,2022-09-28T22:42:32.756Z,0xEB2303a9De82f0cd09f4a3a5aD3EBff0fDF459b7,"{1,2,3,4,5}"
753,361558020842323979,𝓜𝓲𝓽𝓼𝓾,4481,2022-09-27T13:20:48.219Z,2022-10-05T14:08:27.227Z,0xf53Fd7DE674B48151e37CD3e885cd64161f0Fd77,"{1,2,3,4,5,6,7,8,9}"
762,907273725957779496,Mariana Barroso,2309,2022-10-02T01:04:16.864Z,2022-10-02T01:04:16.876Z,0xed80317d24f21515f121F502159efFcB32e17308,{1}
760,983868233260105749,Ivo,9162,2022-09-30T12:49:48.961Z,2022-10-05T19:40:52.588Z,0xB784006FAbccDe64439208683bF04C3cEa481Eaa,"{1,2,3,4,5,6,7}"
773,529367471552200724,samuelnd,0696,2022-10-09T16:12:59.568Z,2022-10-09T16:49:48.761Z,0xff31b9c35E642a418262fA765359fAF24e3b6b30,"{1,2,3}"
765,1026874308645113956,aleviola,9708,2022-10-04T18:24:05.915Z,2022-10-04T18:39:53.168Z,0x2CDe7d42c167E869e69a0bD3E009939B4990fAc4,"{1,2,3,4,5,6}"
